rec_num,prov,cma,age_12,sex,marstat,educ,mjh,cowmain,immig,naics_21,noc_10,noc_43,uhrsmain,ahrsmain,utothrs,atothrs,hrsaway,paidot,unpaidot,xtrahrs,tenure,hrlyearn,union,permtemp,estsize,firmsize,efamtype
-0.0074338235356528086,0.029066015473642137,-0.011596134582955891,0.016446158471928204,-0.20430573422205806,-0.02427659397897804,-0.09243267755381082,-0.02584880674429276,0.16006252218214245,0.0035868598223473868,-0.2210479134123265,0.14477001440188803,0.13343635416785418,1.0,0.5756495637482131,0.842153910568885,0.5350981679155021,0.010056154578157138,0.0997613298580237,0.014478762229450163,0.08809162434706287,-0.007834406107454138,0.021982302889923474,0.0804833966567222,-0.027709833889086922,-0.005156744027908318,-0.029442961173503684,-0.024027733519554315
-0.008999433243584359,0.028613083599316188,-0.0009453113517545127,0.020088832670263828,-0.16629297909997828,-0.022768841259043694,-0.029136446024046796,-0.04461827100091489,0.09891428920128373,0.007440714071845985,-0.1561071575596894,0.07889529678002193,0.0670762413462669,0.5756495637482131,1.0,0.47072496180150475,0.9226434486568059,-0.5044996047070307,0.3929425415873543,0.3082057343518842,0.5062287850744746,0.010370598805337179,0.09355747376484161,0.04818942064625888,-0.027408003375047885,0.02094873052469412,0.00899132265385622,-0.024304859952255554
-0.008393941765985334,0.039120909066289664,-0.004934191004773945,0.004049479736322781,-0.16976914705153315,-0.018230606153491473,-0.06597440224698128,0.4012719944374095,0.12916587138650631,-0.02589015573758074,-0.16661040970961277,0.12255282507580627,0.11592547041261209,0.842153910568885,0.47072496180150475,1.0,0.6282492619577904,0.023540744923567312,0.08387495445011107,0.009917948496360376,0.07263375782674825,-0.025334037953514566,-0.0030257636124344667,0.06445429047206744,-0.016713479213497116,-0.012810318813696146,-0.027098557974822517,-0.0159302512434523
-0.00978120707854008,0.03776521297928981,0.002751781576461729,0.012990173918278336,-0.1528625971702369,-0.01974104069250543,-0.01729177582927713,0.24851193968747592,0.08766282800344133,-0.013598898617977789,-0.1311362882920754,0.07251281837745518,0.06353569651756827,0.5350981679155021,0.9226434486568059,0.6282492619577904,1.0,-0.4608549949207882,0.3671688702403887,0.2869235988865926,0.4723483373178909,-0.0027782592660611513,0.07395157595763767,0.042958563331139094,-0.023653359473782186,0.013143594079275954,0.007828644850482269,-0.01867374018886283
0.0017026280832208118,0.00043917687172270964,-0.008925401757772677,0.005729590628472983,0.02615364263988941,-0.02077412633154339,0.019803445361717468,0.03253785250042166,-0.054423935057126296,0.015841572410043102,0.03246473594361718,-0.008401009177254852,-0.010302331752027483,0.010056154578157138,-0.5044996047070307,0.023540744923567312,-0.4608549949207882,1.0,-0.0064786772163046204,-0.02398204144035095,-0.020329795155717215,0.03195356367691308,0.016144766706784514,-0.048655602333780655,-0.0023001493964747606,0.023440816186747506,0.02920546189291958,-0.00886347280143614
-0.0070752144157635016,0.026720021805434035,-0.030715423020294324,-0.019129998249662817,-0.08575866871765858,-0.0034695651480861813,-0.040775958132384466,-0.0072158605857195,-0.006413424820841576,0.02345081001264353,-0.06128604445043174,0.10132753426230057,0.0976606675062499,0.0997613298580237,0.3929425415873543,0.08387495445011107,0.3671688702403887,-0.0064786772163046204,1.0,-0.02758943822415197,0.7735134140276431,0.003897038784096818,0.014068606036433744,-0.08774928778737776,0.012016475236619672,0.040107309040244524,0.043449936694845134,-0.01291039287094478
0.0004802884483751218,0.013209727704692002,0.03650400157070352,0.05882422729853901,0.02074890506226512,-0.04668078829462959,0.14292740484640806,0.0035843469329896373,-0.06552289967711017,0.0313332773526912,0.03978948904922796,-0.14021740293049215,-0.15270795260397713,0.014478762229450163,0.3082057343518842,0.009917948496360376,0.2869235988865926,-0.02398204144035095,-0.02758943822415197,1.0,0.6121978730790084,0.06934221947895455,0.24038006457859173,0.015548083139495768,-0.008397161428025497,0.045235911579799254,0.06808752727985924,-0.02067243808316951
-0.005292021871020552,0.02951093809838844,-0.0011517611772578716,0.022163873908494832,-0.05468034893123853,-0.03234105878980576,0.05836500010779147,-0.0034352346722930807,-0.04661596808854689,0.03841568899533687,-0.023250228165767637,-0.008750159077920715,-0.019569945844184145,0.08809162434706287,0.5062287850744746,0.07263375782674825,0.4723483373178909,-0.020329795155717215,0.7735134140276431,0.6121978730790084,1.0,0.047047022392488494,0.1635344229292874,-0.05955237172387169,0.004181121460163906,0.06040564064305964,0.07753808873434886,-0.02331895998662791
0.001745886248948535,-0.045309374764425245,-0.028512464049393442,0.49220629144932176,0.01847068374326177,-0.20055657035497124,-0.02607219414155121,-0.0447944620897982,-0.17017430894851723,0.1277965328582306,0.0354431549037166,-0.05931004215466225,-0.06899897746126395,-0.007834406107454138,0.010370598805337179,-0.025334037953514566,-0.0027782592660611513,0.03195356367691308,0.003897038784096818,0.06934221947895455,0.047047022392488494,1.0,0.21004480824358576,-0.1676765521831815,-0.18310840792624686,0.12942667120475848,0.14672256612996065,-0.03641413809009481
-0.007793245356038138,0.07345884769056785,0.09504803329927633,0.14562125564160255,-0.12218769125967649,-0.191160827882898,0.3487326188895422,-0.03194630631525728,-0.15201287491699358,0.04992071461277445,0.007858270961581537,-0.3286093463902335,-0.36673915450792516,0.021982302889923474,0.09355747376484161,-0.0030257636124344667,0.07395157595763767,0.016144766706784514,0.014068606036433744,0.24038006457859173,0.1635344229292874,0.21004480824358576,1.0,-0.03268898590834702,-0.0785380830283372,0.2577659780139678,0.2227148761751826,-0.10256513778657453
0.0006080809940626114,0.05261082442866187,0.06949473256848805,-0.04693030504570247,-0.07050415435403062,0.019841835399861698,-0.07350969100400599,-0.017479420137848263,0.5937429098750235,-0.07715737947681728,-0.25540941613050056,-0.06746134252541174,-0.06462296211267501,0.0804833966567222,0.04818942064625888,0.06445429047206744,0.042958563331139094,-0.048655602333780655,-0.08774928778737776,0.015548083139495768,-0.05955237172387169,-0.1676765521831815,-0.03268898590834702,1.0,-0.05393017540639702,-0.27276492761880483,-0.3278861977482505,0.0005017174915497155
-0.001627037707102084,-0.03098057665561365,-8.272482508994796e-05,-0.10574230283392305,0.02811637862399409,0.06450945799310377,0.030401812964347828,0.02435802294948362,-0.09749441774642459,-0.022002781918141985,0.0725943367346928,0.00823864411012846,0.010894934631227874,-0.027709833889086922,-0.027408003375047885,-0.016713479213497116,-0.023653359473782186,-0.0023001493964747606,0.012016475236619672,-0.008397161428025497,0.004181121460163906,-0.18310840792624686,-0.0785380830283372,-0.05393017540639702,1.0,0.02654368292845578,0.014900657927208263,0.021213494861706258
0.004073247490695856,-0.034616982019117025,0.0552655070830877,0.025815538164766626,0.013303921964400063,-0.056422264053033445,0.18355007285308528,-0.01543929837443673,-0.2999265120826124,-0.04517273993213914,0.06238121537696363,-0.11618975996814468,-0.13735421405318682,-0.005156744027908318,0.02094873052469412,-0.012810318813696146,0.013143594079275954,0.023440816186747506,0.040107309040244524,0.045235911579799254,0.06040564064305964,0.12942667120475848,0.2577659780139678,-0.27276492761880483,0.02654368292845578,1.0,0.6125982161389047,-0.024876546459212338
0.0006937610480349324,-0.026517473667735658,0.02368951982710029,0.03522258639470725,0.03194375969229803,-0.053364018224210205,0.16597771184590407,-0.002896491842941639,-0.3461329822814375,-0.021160361253876995,0.09866780604105083,-0.11078660124559149,-0.1219028305268458,-0.029442961173503684,0.00899132265385622,-0.027098557974822517,0.007828644850482269,0.02920546189291958,0.043449936694845134,0.06808752727985924,0.07753808873434886,0.14672256612996065,0.2227148761751826,-0.3278861977482505,0.014900657927208263,0.6125982161389047,1.0,-0.022762467574724235
-0.005524847836571939,0.01606681724938625,0.04844769790363928,-0.03504046278217082,0.07490397346680976,0.2626317524431742,-0.08605735406929971,0.009143453369044187,0.01637698335201678,-0.03375029187916254,0.011864186700496436,0.040721355628368296,0.048211652729906594,-0.024027733519554315,-0.024304859952255554,-0.0159302512434523,-0.01867374018886283,-0.00886347280143614,-0.01291039287094478,-0.02067243808316951,-0.02331895998662791,-0.03641413809009481,-0.10256513778657453,0.0005017174915497155,0.021213494861706258,-0.024876546459212338,-0.022762467574724235,1.0
